ITEMNAME,CATEGORY,QUANTITY,COSTPPU,FACTOR,SELLPPU,VAT,BARCODE,EXPIRYDATE
FIS MANUSCRIPT BOOK 2 Q,STATIONERY,1 ,6000,,7800,0,6291019003791,
FIS MANUSCRIPT BOOK 3 Q,STATIONERY,1 ,7500,,9000,0,6291019003814,
KANGARO STAPLES NO 384556,STATIONERY,1 ,600,,1300,0,8901057524421,
HANGFENG SCISSORS BIG,STATIONERY,1 ,3000,,3800,0,6932477166030,
AIHAO MECHANICAL PENCIL AH-913,STATIONERY,1 ,500,,1000,0,6920930391341,
HUA CHEN NOTES NOTEBOOK,STATIONERY,1 ,500,,1000,0,6947597000126,
PAPERLINE MASSIVE COLORS NOTEBOOK HB-027019,STATIONERY,1 ,1500,,1800,0,8991389770191,
PELIKAN 4001 FOUNTAIN PEN INK,STATIONERY,1 ,2916,,4000,0,4012700301017,
LIBRA CORRECTION PEN CE EN71-3,STATIONERY,1 ,2750,,3000,0,6950126101874,
ABSOLUTE EXERCISE BOOK 100 PGS,STATIONERY,1 ,1600,,2000,0,,
BEST PERMANENT MARKER,STATIONERY,1 ,300,,800,0,6921734968845,
YOUTH/HERO FOUNTAIN PEN,STATIONERY,1 ,1500,,2500,0,,
12 COLOR PENCILS 12 PCS T-12 LONG,STATIONERY,1 ,1000,,1500,0,6933315568597,
HB YELLOW PENCIL 6181,STATIONERY,1 ,125,,200,0,,
MASTER CLIPBOARD,STATIONERY,1 ,2500,,5000,0,6939980044725,
PORPO SCIENTIFIC CALCULATOR YH-82MS,STATIONERY,1 ,8000,,10000,0,,
LIBRA PROTECTOR SHEETS 10 PC,STATIONERY,1 ,1200,,2500,0,,
BLACK NOTEBOOK,STATIONERY,1 ,1500,,2500,0,,
HELIX OXFORD MATHEMATICAL SET ORIGINAL,STATIONERY,1 ,6000,,7500,0,079252023594,
EDUCATION IS WEALTH SOFTCOVER EXERCISE BOOK 144 PG,STATIONERY,1 ,1500,,2000,0,,
UNIQUE MASKING TAPE BIG,STATIONERY,1 ,1250,,1800,0,,
UNIQUE MASKING TAPE SLIM,STATIONERY,1 ,833,,1200,0,,
SINARLINE SPIRAL NOTEBOOK A4 70 SHEETS,STATIONERY,1 ,2200,,3000,0,8991389068908,
DOLPHIN FLAMINGO COLOUR PENCILS LONG PKT,STATIONERY,1 ,5000,,6000,0,8917235501474,
KANGARO STAPLER DS-435,STATIONERY,1 ,11000,,14000,0,8901057330145,
KANGARO STAPLER DS-45,STATIONERY,1 ,5500,,7000,0,8901057335720,
KANGARO STAPLER HP-45,STATIONERY,1 ,9500,,12000,0,8901057335522,
KANGARO PUNCH DP-480,STATIONERY,1 ,3000,,5000,0,8901057202381,
KANGARO PUNCH DP-540,STATIONERY,1 ,5500,,7000,0,8901057205405,
CASIO SCIENTIFIC CALCULATOR fx-82MS 240 FUNCTIONS,STATIONERY,1 ,25000,,30000,0,4971850137931,
EVERY WEEKLY NOTEBOOK A5,STATIONERY,1 ,2500,,3500,0,6956706200456,
EVERY WEEKLY NOTEBOOK A6,STATIONERY,1 ,1500,,2200,0,6956706200463,
FRATERNITY COLOURED PENCILS SHORT 12 PC,STATIONERY,1 ,500,,800,0,6901172235129,
CLASSIC R WAX CRAYONS 12 8mm MSC9504,STATIONERY,1 ,750,,1500,0,6937544357878,
200 A6 RULED PAGES NOTEBOOK 44661,STATIONERY,1 ,2000,,2900,0,10446614,
DOLPHIN SELF-ADHESIVE NOTES 400 SHEETS,STATIONERY,1 ,4833,,6000,0,4712759900062,
DOLPHIN SELF-ADHESIVE NOTES 100 SHEETS 3*3,STATIONERY,1 ,1166,,1500,0,4712759900031,
FANTASTICK NOTES FK-NDHT303 -5F,STATIONERY,1 ,5000,,7000,0,6281073423512,
S.B.T. MECHANICAL PENCIL WITH RUBBER P-5760,STATIONERY,1 ,250,,600,0,,
S.B.T. NON-SHARPENING PENCIL WITH RUBBER,STATIONERY,1 ,250,,600,0,,
FLAMINGO QUALITY ERASER,STATIONERY,1 ,300,,600,0,6424581907000,
FIS MANUSCRIPT BOOK A5 2Q,STATIONERY,1 ,3500,,4200,0,6291019008833,
FRIDAY HANDY FOUNTAIN PEN 4 CARTRIDGES,STATIONERY,1 ,2083,,3000,0,,
POLYTHEN PAPER SEAL,STATIONERY,1 ,2000,,2500,0,,
DIARY BOOK EXTRA,STATIONERY,1 ,14500,,17500,0,,
DIARY BOOK BIG,STATIONERY,1 ,13000,,16000,0,,
DIARY BOOK A5,STATIONERY,1 ,7000,,8500,0,,
DIARY BOOK SMALL,STATIONERY,1 ,708,,1100,0,,
PICFARE EXERCISE BOOK 200 PAGES,STATIONERY,1 ,1007,,1300,0,,
DIARY BOOK SLIM,STATIONERY,1 ,2000,,3500,0,,
FIS GRADE PENCIL H 2H 3H 4H 5H 6H,STATIONERY,1 ,416,,800,0,,
UNIQUE SELLO TAPE BIG,STATIONERY,1 ,1250,,2000,0,,
MY CLEAR BAG,STATIONERY,1 ,333,,1000,0,,
BOLEX SELLO TAPE SLIM,STATIONERY,1 ,834,,1200,0,,
UNIQUE SELLO TAPE EXTRA BIG,STATIONERY,1 ,10000,,12000,0,,
PENTEL ARTS OIL PASTELS CRAYONES 16 PCS,STATIONERY,1 ,5500,,7500,0,072512008942,
CASIO SCIENTIFIC CALCULATOR FX-100MS 300 FUNCTIONS,STATIONERY,1 ,30000,,36000,0,4971850134879,
OXFORD STUDENT'S DICTIONARY 3RD EDITION,STATIONERY,1 ,26000,,32000,0,9780194331364,
FIVE STAR OFFICE GLUE 1 KG,STATIONERY,1 ,3000,,4000,0,6161100810044,
DOLPHIN SELF-ADHESIVE NOTES 100 SHEETS 3*5,STATIONERY,1 ,1500,,2000,0,4712759900055,
HEART LOVE SHARPENER SMALL,STATIONERY,1 ,174,,400,0,,
FIVE STAR OFFICE GLUE,STATIONERY,1 ,500,,1000,0,6161100810075,
PICFARE MATHEMATICAL SET,STATIONERY,1 ,1500,,2000,0,,
GOODNEWS BIBLE,STATIONERY,1 ,22000,,26500,0,9780564095742,
FANTASTICK INSTANT ADHESIVE 8 g,STATIONERY,1 ,1000,,1300,0,6281073425004,
FANTASTICK INSTANT ADHESIVE 35 g,STATIONERY,1 ,3500,,4200,0,6281073425059,
PICFARE DOUBLE RULED REAM 250 SHEETS,STATIONERY,1 ,9300,,11200,0,6009681937432,
FACE TOWEL,TEXTILES,1 ,417,,1000,18,,
QIAOMEI DRYER 1PC,TEXTILES,1 ,5000,,6000,18,6928649812003,
MEN'S SKI GLOVES MEDIUM,TEXTILES,1 ,15000,,15000,0,01346510,
BURN OUT 1 METRE,TEXTILES,1 ,10000,,20000,0,,
SARI 1 PC,TEXTILES,1 ,0,,50000,0,,
PURE SILK 1 METRE,TEXTILES,1 ,0,,30000,0,,
PURE SILK NICE 1 METRE,TEXTILES,1 ,0,,45000,0,,
PURE SILK 1/2 METRE,TEXTILES,1 ,0,,15000,0,,
PURE SILK DOUBLE 1 METRE,TEXTILES,1 ,0,,35000,0,,
SATIN 1 METRE,TEXTILES,1 ,0,,5000,0,,
SATIN 1/2 METRE,TEXTILES,1 ,0,,2500,0,,
ORGANZA 1 METRE,TEXTILES,1 ,0,,10000,0,,
ORGANZA 1/2 METRE,TEXTILES,1 ,0,,5000,0,,
SARI 6 YARDS,TEXTILES,1 ,0,,20000,0,,
SUITING 1 METRE,TEXTILES,1 ,0,,25000,0,,
SUITING 1/2 METRE,TEXTILES,1 ,0,,12500,0,,
METALLIC SATIN 1 METRE,TEXTILES,1 ,0,,20000,0,,
METALLIC SATIN 1/2 METRE,TEXTILES,1 ,0,,10000,0,,
NET 1 METRE,TEXTILES,1 ,10000,,10000,0,,
NET 1/2 METRE,TEXTILES,1 ,5000,,5000,0,,
6 STAGE GROW NURSER FEEDING SYSTEM,BABY  ITEMS,1 ,0,,25000,18,048526015108,
CAMERA NEW-SAFE 4 IN 1 FEEDING SET,BABY  ITEMS,1 ,0,,25000,18,4711146211064,
PIGEON MICROWAVE STEAM STERILIZER 5 BOTTLES MICROW,BABY  ITEMS,1 ,0,,150000,18,6931025802499,
ASSORTED BABY SET IN A BEAR DOLL,BABY  ITEMS,1 ,15000,,15000,0,18000401#,
LOVELY BABY BLANKETS,BABY  ITEMS,1 ,30000,,30000,18,,
BABY BORN MINI WORLD,BABY  ITEMS,1 ,10000,,10000,0,4001167766132,
CORE CAR BABY BOTTLE WARMER,BABY  ITEMS,1 ,0,,50000,18,4891877702014,
WISH BABY BOTTLE WARMER,BABY  ITEMS,1 ,0,,14000,18,,
PIGEON DISPOSABLE BREAST PADS 36PCS,BABY  ITEMS,1 ,0,,30000,18,8851973043141,
PIGEON DISPOSABLE BREAST PADS 6PCS,BABY  ITEMS,1 ,0,,10000,18,6931025801102,
STEAM STERILIZER 1.2 KG,BABY  ITEMS,1 ,0,,150000,18,,
BABY BOTTLE BREAST MILK STORAGE SET- 6PCS,BABY  ITEMS,1 ,0,,30000,18,8850217010055,
AVENT NATURALLY BABY MILK POWDER DISPENSER,BABY  ITEMS,1 ,10000,,10000,18,5012909004121,
AVENT NATURALLY SOOTHERS 3-6M 2 PC,BABY  ITEMS,1 ,10000,,10000,0,5012909001816,
AVENT MAGIC NATURALLY 2 NON-SPILL (2 PCS),BABY  ITEMS,1 ,0,,10000,18,5012909005821,
BABY RACHELLE WASHABLE BREAST PADS AMB-1492,BABY  ITEMS,1 ,0,,10000,0,9328330007591,
ANGEL FEEDING SET DORAEMON,BABY  ITEMS,1 ,10000,,10000,0,8850851701883,
MUSICAL ANIMAL BATTERY OPERATED,BABY  ITEMS,1 ,10000,,10000,18,696410020013,
BABY SHAKERS 2PCS,BABY  ITEMS,1 ,0,,10000,18,,
TOYS BABY SHAKER 1 PC,BABY  ITEMS,1 ,0,,5000,0,18002201#,
AVENT NATURALLY MAGIC SPORTSTER BABY BOTTLE 340 ML,BABY  ITEMS,1 ,15000,,15000,0,5012909006576,
INTELLECT SET BUILDING BLOCKS NO:6101 158 PCS,BABY  ITEMS,1 ,25000,,25000,0,,
AVENT NATURALLY BREAST MILK STORAGE KIT,BABY  ITEMS,1 ,0,,30000,18,5012909005531,
BABY FEEDING BOTTLE 1PC,BABY  ITEMS,1 ,5000,,5000,18,,
BATH MINI SPONGE (ONE TWO CAT),BABY  ITEMS,1 ,5000,,5000,0,,
PUR #SG18 4PC GIFT SET,BABY  ITEMS,1 ,0,,15000,18,832631001091,
BABY DUVET SET,BABY  ITEMS,1 ,0,,30000,0,18003901#,
CAMERA FEEDER WARMER,BABY  ITEMS,1 ,10000,,10000,18,4711146102225,
PUR #SG14 4PC GIFT SET,BABY  ITEMS,1 ,0,,15000,18,832631001053,
BABY TOWEL LUCKY BOY,BABY  ITEMS,1 ,0,,10000,18,18004201#,
HAENIM TOY POTTY,BABY  ITEMS,1 ,90000,,90000,0,18004301#,
LOVE BABY POTTY 1872,BABY  ITEMS,1 ,28000,,35000,0,18004401#,
BABY BRAVO CAR SEAT CB5212,BABY  ITEMS,1 ,150800,,300000,0,,
BABY BATH SUPPORT,BABY  ITEMS,1 ,20000,,20000,18,8851844004677,
THE WET SET SWIMMING POOL #56495,BABY  ITEMS,1 ,150000,,150000,0,078257564958,
BABY POTTY #1826,BABY  ITEMS,1 ,42000,,42000,0,18004801#,
BABY  COMFORT,BABY  ITEMS,1 ,0,,100000,18,18005001#,
METALLIC BABY SWING BED SMALL,BABY  ITEMS,1 ,120000,,120000,0,,
METALLIC BABY SWING BED,BABY  ITEMS,1 ,0,,150000,18,,
BABY HIGH CHAIR WITH BEARS,BABY  ITEMS,1 ,100000,,120000,0,18005401#,
GRACO BRAVO PLAY PEN,BABY  ITEMS,1 ,250000,,250000,0,18005501#,
BABY BED 3,BABY  ITEMS,1 ,250000,,250000,18,,
BABY BOUNCER,BABY  ITEMS,1 ,100000,,100000,18,,
JESUS BED,BABY  ITEMS,1 ,400000,,400000,18,,
PLAY BABY SWING,BABY  ITEMS,1 ,150000,,150000,18,,
PLAY BABY SWING BIG SIZE,BABY  ITEMS,1 ,0,,250000,18,,
PLAY BABY SWING SHORT,BABY  ITEMS,1 ,0,,200000,0,,
WOODEN HIGH CHAIR,BABY  ITEMS,1 ,0,,150000,18,,
THE BIRDHOUSE DESIGN CHAIR,BABY  ITEMS,1 ,0,,150000,18,,
MOMO B.BOYS CHAIR,BABY  ITEMS,1 ,75000,,100000,18,,
KANGZHIHAO BABY BIRTHTUB,BABY  ITEMS,1 ,35000,,38000,0,6928803202947,
PIN BEAR BABY BASIN 9929,BABY  ITEMS,1 ,32000,,35000,0,6928803202961,
SUGALI BABY BASIN,BABY  ITEMS,1 ,28000,,33000,0,6923399301883,
BABY BASIN 0102,BABY  ITEMS,1 ,25000,,28000,0,6928302001027,
FOOTBALL BABY BASIN 9919,BABY  ITEMS,1 ,22000,,25000,0,6928803202756,
OUICK AIR PUMP,BABY  ITEMS,1 ,0,,15000,0,8712427094723,
LION STAR BABY WADROBE,BABY  ITEMS,1 ,250000,,250000,18,8999979027991,
PARAGON BABY WADROBE SMALL,BABY  ITEMS,1 ,0,,250000,18,,
BABY CABINATE,BABY  ITEMS,1 ,300000,,300000,18,,
BABY CHANGING MAT,BABY  ITEMS,1 ,10000,,10000,0,,
BABY CONTAINER E29,BABY  ITEMS,1 ,7500,,9000,18,6923173899322,
MORE LOVE YOU EVERYDAY BABY CONTAINER E74,BABY  ITEMS,1 ,7500,,9000,0,6923173898561,
BABY BOTTLE AB13,BABY  ITEMS,1 ,6000,,7500,0,,
GOD GIFT WATER BOTTLE 900,BABY  ITEMS,1 ,3000,,3600,18,,
JOHNSON'S BABY OIL 200 ML,BABY  ITEMS,1 ,9167,,11000,0,6001011411735,
JOHNSON'S BABY JELLY SCENTED 250 ML,BABY  ITEMS,1 ,7500,,9000,0,6001011321133,
JOHNSON'S BABY POWDER 100 + 50g,BABY  ITEMS,1 ,2700,,3500,18,8991111101415,
JOHNSON'S BABY SOAP 100 g,BABY  ITEMS,1 ,2083,,2500,0,8850007020240,
JOHNSON'S BABY SOAP 25 g,BABY  ITEMS,1 ,0,,500,18,,
CONFORT UNISEXE 35 MEDIUM 5 - 10 kg,BABY  ITEMS,1 ,22000,,20000,18,6925329211118,
HUGGIES NEWBORN M 32 5-10 kg,BABY  ITEMS,1 ,24000,,26000,18,6930862705406,
HAPPY BABY DIAPER 10 LARGE 7 - 18 kg,BABY  ITEMS,1 ,4500,,6000,18,,
HAPPY BABY DIAPER 12 SMALL 3-6 kg,BABY  ITEMS,1 ,4500,,6000,18,,
HOPE BABY 42 PCS MEDIUM 6-10 kg,BABY  ITEMS,1 ,12567,,24000,0,6928140307107,
CLASSIC BABY WIPES 120 DISPOSABLE WIPES,BABY  ITEMS,1 ,6000,,7200,18,069301900105,
PAMPERS 1-2 MINI 3-6 kg 10 DIAPERS,BABY  ITEMS,1 ,5455,,7300,0,4015400312093,
EVY BABY DOGAL NATURAL WIPES,BABY  ITEMS,1 ,6000,,7200,18,8690506404536,
EVY BABY KREMLI CREAMY WIPES,BABY  ITEMS,1 ,6000,,7200,18,8690506404543,
HAPPY BABY DIAPERS LARGE 10-13 kg 18,BABY  ITEMS,1 ,8500,,10000,18,6921993498558,
PAMPERS 3 MIDI 4-9 kg 9 pcs,BABY  ITEMS,1 ,5455,,7300,0,4015400311911,
HUGGIES NEWBORN 12 MEDIUM 5-10 kg,BABY  ITEMS,1 ,7500,,8500,18,6939258902641,
PAMPERS 4 MAXI 7-18 kg 8 DIAPERS,BABY  ITEMS,1 ,5222,,7300,0,4015400311805,
